,price,total_square,rooms,floor
49231,11800000,47,1,11
49232,18900000,64,3,13
49233,7735000,35,1,3
49234,10404960,40,2,4
49235,13499900,55,2,20
49236,13558419,39,1,26
49237,13600000,53,2,9
49238,14680314,59,2,9
49239,12500000,75,3,9
49240,20197058,62,3,7
49241,5599999,39,2,2
49242,13450000,58,3,4
49243,13250000,39,1,10
49244,8100000,44,1,14
49245,17163617,45,1,6
49246,9500000,58,2,15
49247,11650000,56,2,7
49248,26600000,39,1,2
49249,33000000,101,3,3
49250,13950000,50,2,3
49251,7550000,30,1,1
49252,15016500,42,1,4
49253,11300000,39,1,7
49254,23700000,34,1,12
49255,13314528,50,2,24
49256,14900000,45,2,8
49257,6700000,37,1,6
49258,6000000,33,1,6
49259,36514770,89,3,2
49260,12515796,53,3,11
49261,19700000,90,3,3
49262,13200000,62,2,3
49263,15341667,39,1,19
49264,25850000,78,3,5
49265,12800000,89,3,8
49266,6800000,32,1,7
49267,24700000,79,3,12
49268,7594408,35,1,9
49269,8000000,31,1,4
49270,9500000,37,1,5
49271,20300000,76,3,3
49272,11000000,41,1,15
49273,8617169,56,3,14
49274,13200000,32,1,3
49275,22500000,73,3,1
49276,19500000,49,2,5
49277,8300000,47,1,13
49278,12500000,56,3,1
49279,14000000,70,2,11
49280,7500000,22,1,5
49281,43925570,92,3,5
49282,17300000,60,2,12
49283,15990000,32,1,9
49284,36699480,72,2,8
49285,9900000,39,1,11
49286,7890000,35,1,5
49287,17057752,84,3,3
49288,13497492,56,2,28
49289,8950000,51,2,4
49290,17999870,60,3,2
49291,42500000,76,2,12
49292,17500000,75,3,5
49293,13800000,56,2,9
49294,9300000,55,2,18
49295,20599000,56,2,9
49296,10500000,45,2,2
49297,9083941,35,1,2
49298,19260000,39,1,11
49299,23827275,48,2,27
49300,8850000,64,4,3
49301,11500000,64,2,6
49302,5800000,34,1,15
49303,12200000,44,2,3
49304,5540700,37,1,2
49305,6500000,45,2,1
49306,19500000,75,3,5
49307,8168354,56,2,1
49308,11000000,40,1,13
49309,8900000,65,2,22
49310,31850000,65,3,25
49311,9200000,29,1,10
49312,30900000,81,3,13
49313,17339992,86,3,14
49314,17443011,57,2,17
49315,13857865,62,3,2
49316,17200000,44,1,2
49317,22100000,90,3,9
49318,8931865,36,1,8
49319,9300000,21,1,14
49320,10000000,46,1,10
49321,11700000,64,2,6
49322,16495100,52,2,19
49323,20000000,72,3,2
49324,14249000,65,3,10
49325,13269601,48,2,16
49326,16500000,58,2,7
49327,22074018,59,2,9
49328,16131264,67,2,4
49329,8800000,43,1,3
49330,12990000,40,1,4
49331,7950000,42,2,2
49332,14921981,61,3,15
49333,12500000,77,4,7
49334,17340470,40,1,17
49335,15990000,55,3,2
49336,15800000,50,2,2
49337,12750000,38,1,14
49338,9800000,67,2,15
49339,9065760,26,1,3
49340,12801057,58,2,16
49341,6500000,45,2,4
49342,17800000,72,3,10
49343,41250000,75,2,3
49344,13500000,73,2,4
49345,31120000,60,2,16
49346,6650384,54,2,3
49347,6950000,20,1,12
49348,19553855,67,2,7
49349,13100000,54,2,17
49350,32500000,81,3,4
49351,15697236,41,1,7
49352,24900000,55,2,7
49353,11219730,59,3,20
49354,19551501,62,2,8
49355,45000000,96,3,24
49356,15250165,58,2,3
49357,14250000,62,3,4
49358,16800000,60,3,1
49359,19350128,53,2,12
49360,32553256,65,3,21
49361,31000000,40,2,9
49362,15700000,78,3,20
49363,8150000,46,2,13
49364,6300000,45,2,3
49365,9690000,59,2,6
49366,33000000,112,3,2
49367,3920992,26,1,1
49368,45151002,90,3,3
49369,7213672,20,1,20
49370,27500000,76,3,3
49371,11500000,52,2,9
49372,10700000,65,3,8
49373,20817280,70,3,6
49374,6990000,37,1,2
49375,19499999,39,1,5
49376,26500000,40,1,14
49377,9196124,27,1,16
49378,12850000,34,1,18
49379,9500000,43,2,1
49380,8000000,32,1,4
49381,11300000,30,1,11
49382,36000000,55,2,10
49383,13400000,53,2,14
49384,26069828,97,4,26
49385,6600000,41,1,10
49386,13900000,68,3,11
49387,14000000,74,3,12
49388,8023418,22,1,13
49389,15500000,54,2,6
49390,12355320,53,2,15
49391,5500000,40,2,5
49392,8500000,35,1,3
49393,18900000,56,2,8
49394,8800000,46,1,2
49395,27800000,92,3,17
49396,15500000,59,3,23
49397,20000000,70,3,5
49398,11750000,45,2,1
49399,11880000,35,1,12
49400,7200000,37,1,6
49401,7800000,62,2,10
49402,12600000,42,1,4
49403,28000000,62,2,6
49404,46500000,92,3,12
49405,27000000,87,4,21
49406,11900000,38,1,2
49407,15800000,43,2,1
49408,25800000,106,4,4
49409,10180000,47,1,14
49410,28500000,84,3,10
49411,19950000,58,2,1
49412,17899750,50,2,6
49413,13990000,42,1,23
49414,13250000,85,3,14
49415,15500000,42,1,13
49416,41900000,100,4,8
49417,17861580,55,2,16
49418,7300000,39,1,3
49419,11965036,48,2,12
49420,13000000,33,1,6
49421,23002992,35,1,14
49422,7030416,35,1,9
49423,8100000,32,1,2
49424,5190000,28,1,1
49425,14900000,60,2,11
49426,29850000,58,2,14
49427,7490000,47,1,2
49428,14950000,36,1,6
49429,17087455,45,2,21
49430,15742000,105,3,5
49431,10217504,24,1,26
49432,12800000,38,1,8
49433,38000000,120,4,2
49434,16500000,44,1,6
49435,15600000,70,3,6
49436,16900000,60,2,8
49437,23600000,100,4,14
49438,14350000,70,2,2
49439,8700000,41,1,14
49440,14300000,58,3,2
49441,14000000,45,2,3
49442,10599000,68,2,12
49443,30621981,73,3,7
49444,16500000,37,1,19
49445,12957688,45,2,8
49446,12800000,52,2,6
49447,19547206,44,1,8
49448,10800000,53,2,14
49449,29975514,69,2,6
49450,7800000,36,2,1
49451,33639000,104,4,5
49452,7549994,26,1,4
49453,16500000,40,1,14
49454,16000000,42,2,1
49455,10520000,36,1,3
49456,16500000,70,2,3
49457,25500000,74,3,12
49458,8950000,32,1,7
49459,13600000,75,3,2
49460,32571000,69,3,22
49461,17900000,74,3,3
49462,10500000,38,1,8
49463,7700000,35,1,10
49464,20250000,117,3,9
49465,13500000,52,2,2
49466,30000000,74,2,1
49467,6100000,34,1,14
49468,21501195,64,2,25
49469,14978228,54,3,14
49470,16790000,56,2,1
49471,11300000,34,1,12
49472,11752290,30,1,11
49473,7300000,35,1,3
49474,9900000,63,2,9
49475,40551912,96,3,3
49476,10715120,33,1,12
49477,6400000,36,1,1
49478,15000000,58,2,22
49479,16300000,43,2,2
49480,14000000,60,3,12
49481,20800000,76,3,2
49482,4877132,31,1,1
49483,6450000,42,2,4
49484,15471179,61,2,2
49485,12663600,35,1,20
49486,13960000,33,1,8
49487,13573450,66,3,12
49488,16000000,85,3,10
49489,12029655,62,3,6
49490,36495000,81,2,2
49491,10573229,34,1,7
49492,18000000,80,3,4
49493,26000000,45,1,10
49494,9300000,68,2,4
49495,7200000,37,1,4
49496,13400000,86,3,5
49497,10427903,37,2,11
49498,7200000,56,2,19
49499,13100000,104,3,2
49500,12185045,58,2,7
49501,26000000,67,2,2
49502,13200000,43,2,13
49503,11990000,34,1,20
49504,13499000,36,1,2
49505,11500000,67,3,7
49506,22167382,81,3,21
49507,45060000,98,4,5
49508,14100000,43,2,4
49509,22112649,71,3,13
49510,32929924,85,3,14
49511,10007796,35,1,3
49512,13500000,36,2,7
49513,7300000,42,2,2
49514,18900000,71,3,5
49515,7287911,21,1,13
49516,15900000,83,3,18
49517,10000000,47,2,9
49518,9255639,25,1,4
49519,11308388,65,2,11
49520,12500000,62,2,25
49521,13966223,58,3,23
49522,9300000,45,1,2
49523,6700000,41,3,1
49524,6100000,31,1,4
49525,5817454,42,1,16
49526,10600000,75,3,9
49527,11200000,61,2,10
49528,14680900,49,1,15
49529,13783557,39,2,15
49530,15400000,72,3,8
49531,19000000,57,2,10
49532,10500000,65,3,9
49533,36758928,64,2,20
49534,13176839,81,4,12
49535,18504050,59,2,2
49536,24980000,104,4,6
49537,15200000,55,3,8
49538,11800000,38,2,6
49539,22500000,64,3,7
49540,16900000,62,4,6
49541,19990000,81,3,3
49542,10250000,42,2,1
49543,7700000,37,1,5
49544,7800000,54,1,4
49545,14500000,54,3,1
49546,9700000,53,2,6
49547,14500000,50,2,3
49548,13788180,39,2,8
49549,13446000,40,1,26
49550,12500000,33,1,4
49551,27077200,49,2,10
49552,7999000,36,1,1
49553,28917000,94,3,5
49554,8887500,28,1,19
49555,11150000,45,2,8
49556,13750000,37,1,6
49557,10590000,45,2,2
49558,12456230,23,1,2
49559,6800000,44,2,2
49560,8500000,48,1,4
49561,12700000,57,3,17
49562,28900000,67,3,18
49563,9920451,32,1,11
49564,14892232,37,1,13
49565,35000000,46,1,9
49566,18500000,52,2,2
49567,11500000,37,1,8
49568,35139000,88,3,22
49569,16878132,86,3,2
49570,11800000,78,3,17
49571,36000000,94,3,2
49572,12100000,50,3,6
49573,19980000,93,3,6
49574,14400000,60,3,6
49575,8764800,26,1,5
49576,15890000,53,2,5
49577,10900000,38,1,13
49578,19500000,74,3,12
49579,16900000,41,1,2
49580,17199000,64,2,6
49581,14419717,63,3,2
49582,16500000,57,3,2
49583,12400000,40,1,3
49584,25000000,66,3,15
49585,17000000,76,3,5
49586,6990000,36,1,1
49587,14000000,45,2,4
49588,17750000,56,2,7
49589,13500000,34,1,4
49590,12500000,72,3,13
49591,8000000,38,1,1
49592,6900000,36,1,8
49593,9850000,50,2,2
49594,5925227,35,2,2
49595,19500000,90,4,3
49596,12300000,51,3,4
49597,16700000,45,2,1
49598,9748071,59,2,2
49599,9250000,62,2,8
49600,14000000,43,2,2
49601,7391106,23,1,9
49602,5990000,36,1,4
49603,8300000,55,2,4
49604,6950000,38,1,3
49605,4250000,29,1,2
49606,8800000,38,2,2
49607,9500000,66,2,4
49608,27850450,85,3,4
49609,18990000,53,2,22
49610,11500000,58,2,17
49611,17469180,55,2,20
49612,28380000,110,3,3
49613,38000000,77,2,3
49614,6500012,42,2,11
49615,16100000,94,4,8
49616,13990000,59,2,2
49617,18500000,62,2,1
49618,24000000,80,3,14
49619,6700000,30,2,1
49620,34045920,66,2,17
49621,20200000,75,3,12
49622,9048452,34,1,14
49623,12500000,53,2,5
49624,33970000,61,3,17
49625,12500000,83,3,2
49626,30523587,85,4,17
49627,21733560,44,1,11
49628,9800000,38,2,1
49629,20900000,33,2,4
49630,7800000,46,2,6
49631,13455067,54,2,5
49632,7538875,37,2,4
49633,22000000,59,2,25
49634,13850000,36,1,16
49635,16100000,56,2,13
49636,5800000,37,1,13
49637,18848500,59,2,2
49638,27000000,57,2,19
49639,14599158,64,3,4
49640,23800000,53,2,5
49641,31019999,53,1,8
49642,12100000,41,1,23
49643,19642812,63,2,13
49644,28238528,65,2,2
49645,8287385,42,1,1
49646,26000000,104,4,1
49647,7282378,32,1,4
49648,13250000,53,2,2
49649,14700000,81,3,17
49650,35528405,96,3,14
49651,10750000,60,2,14
49652,10070970,27,1,13
49653,31284825,115,3,5
49654,6990000,36,2,1
49655,4527990,23,1,6
49656,15177500,47,2,9
49657,25117000,55,1,18
49658,12961072,33,1,21
49659,10761992,61,3,15
49660,12351000,54,2,8
49661,11300000,39,2,1
49662,31619438,74,3,20
49663,13416600,76,3,12
49664,7508351,56,2,14
49665,9899000,54,2,4
49666,14700000,58,2,15
49667,16500000,60,2,7
49668,8950000,68,4,5
49669,16000000,76,3,5
49670,13085688,51,2,9
49671,9781854,37,2,11
49672,23000000,74,3,11
49673,3950000,31,1,2
49674,10600000,35,1,8
49675,6000000,32,1,4
49676,13200000,64,2,3
49677,11163740,32,1,6
49678,7000000,33,1,11
49679,12550000,44,1,25
49680,18000000,36,1,19
49681,20500000,56,2,5
49682,20013329,59,2,11
49683,13450000,46,3,6
49684,13200000,58,3,2
49685,25000000,50,1,2
49686,8500000,38,1,13
49687,7297362,22,1,10
49688,25000000,45,2,3
49689,11250000,37,1,11
49690,18600000,89,3,6
49691,23900000,105,4,17
49692,9649000,44,2,5
49693,40193900,77,3,14
49694,13309125,55,2,17
49695,26890000,83,2,20
49696,11250000,52,2,14
49697,41363280,69,2,7
49698,7450000,38,1,6
49699,22717440,61,2,4
49700,24000000,69,2,11
49701,31000000,47,2,23
49702,13000000,70,3,2
49703,11297804,38,2,15
49704,7950000,40,2,4
49705,29506920,56,2,10
49706,15862051,59,3,2
49707,15999984,46,2,7
49708,11850000,35,1,4
49709,15500000,43,1,24
49710,12700000,44,2,2
49711,13700000,52,2,12
49712,5690000,38,1,14
49713,9500000,37,2,5
49714,6200000,36,2,2
49715,11957976,62,2,15
49716,22500000,39,1,14
49717,10990000,44,2,7
49718,29000000,62,3,1
49719,7000000,35,1,5
49720,33864356,62,2,8
49721,12500000,39,2,3
49722,7217096,21,1,11
49723,24999000,68,3,10
49724,23990000,40,1,5
49725,20800000,56,2,3
49726,10500000,37,2,2
49727,21990000,74,2,4
49728,26000000,77,2,2
49729,34700000,45,2,5
49730,29694000,82,3,28
49731,9800000,35,1,10
49732,6199000,43,2,4
49733,35423920,85,3,27
49734,12850000,33,1,10
49735,8900000,42,1,2
49736,8100000,54,2,3
49737,9500000,41,2,1
49738,14990000,58,3,9
49739,19500000,75,3,1
49740,20000000,86,3,3
49741,40095000,82,3,4
49742,6650000,31,1,3
49743,11392746,39,1,10
49744,16490000,75,3,15
49745,13500000,50,2,12
49746,16500000,66,2,8
49747,10700000,44,2,5
49748,38000000,120,3,14
49749,4950000,33,1,9
49750,9291540,30,1,13
49751,7476811,26,1,11
49752,29982152,53,1,9
49753,19500000,40,1,2
49754,10252597,33,1,25
49755,17490000,55,2,17
49756,5900000,41,2,2
49757,29012390,80,3,3
49758,8200000,55,2,3
49759,17900000,56,2,9
49760,10500000,55,2,13
49761,14500000,52,2,2
49762,17990000,64,3,14
49763,17700000,89,3,3
49764,10500000,35,1,3
49765,10200000,42,1,4
49766,13900000,37,1,20
49767,15990000,58,3,7
49768,21000000,71,3,4
49769,30384875,84,3,3
49770,35000000,55,2,7
49771,16192440,52,2,3
49772,35484300,80,2,8
49773,14987048,79,3,17
49774,7500000,37,1,2
49775,18500000,65,2,11
49776,11800000,61,3,12
49777,38350000,75,2,13
49778,47000000,100,3,6
49779,8937101,29,1,10
49780,20236650,89,3,2
49781,10871714,40,1,2
49782,7990000,49,1,15
49783,9199990,34,1,4
49784,23353651,40,2,11
49785,14500000,60,3,1
49786,9843921,36,1,21
49787,26000000,36,1,7
49788,25379800,57,1,2
49789,17300000,42,1,11
49790,14999999,61,2,12
49791,33618860,89,3,4
49792,21000000,67,3,22
49793,7200000,56,3,21
49794,9600000,32,1,1
49795,12200000,71,3,2
49796,14000000,41,1,2
49797,30691500,55,2,9
49798,15500000,57,2,15
49799,17500000,58,2,22
49800,13199000,33,1,7
49801,35588360,88,3,21
49802,16125000,64,2,6
49803,5315371,26,1,8
49804,12750000,38,1,8
49805,12774007,51,2,19
49806,13512563,36,1,24
49807,9916446,38,2,22
49808,17728633,43,1,22
49809,6829884,34,1,7
49810,18940000,39,1,9
49811,13500000,57,2,7
49812,12399000,61,3,9
49813,9990000,54,2,10
49814,34000000,95,3,17
49815,13490000,52,2,7
49816,6400000,30,1,3
49817,16800000,78,3,11
49818,33811632,93,3,10
49819,18500000,40,1,5
49820,12500000,44,2,3
49821,27981500,95,4,20
49822,15000000,57,3,5
49823,25950000,44,2,6
49824,9500000,34,1,15
49825,19800000,63,2,16
49826,15450000,37,1,10
49827,11250000,51,3,3
49828,15194649,38,1,6
49829,9100000,43,2,3
49830,9300000,58,2,7
49831,14299000,63,2,4
49832,10300000,32,1,7
49833,21990000,65,3,3
49834,11020222,40,2,11
49835,13900000,53,2,4
49836,18400911,84,3,1
49837,14959999,74,3,3
49838,9200000,32,1,4
49839,29694236,61,2,6
49840,9200000,37,1,16
49841,5399000,38,1,7
49842,21000000,30,1,2
49843,7000000,43,2,5
49844,7343990,37,2,11
49845,15546411,31,1,4
49846,16500000,58,2,10
49847,14000000,75,2,2
49848,24248373,56,2,29
49849,37800000,117,3,16
49850,9700000,39,1,3
49851,8811752,55,2,2
49852,13200000,63,2,14
49853,13490000,37,1,20
49854,45164288,92,3,20
49855,9490000,34,1,6
49856,42000000,81,3,5
49857,32700000,75,2,2
49858,7300000,32,1,9
49859,16000000,85,3,9
49860,12000000,78,3,1
49861,19500000,72,2,9
49862,6800000,49,1,2
49863,11553815,49,2,4
49864,7550000,39,2,9
49865,19723580,66,2,10
49866,21000000,57,2,6
49867,5700000,31,1,1
49868,5300000,38,1,2
49869,17000000,70,2,7
49870,16899480,41,1,8
49871,8500000,57,2,4
49872,8552967,28,1,12
49873,12499999,30,1,1
49874,7450000,57,1,4
49875,7052285,31,2,12
49876,37508105,76,3,11
49877,12800000,52,2,3
49878,33512960,83,3,2
49879,15000000,63,3,8
49880,24236268,58,2,29
49881,17900000,73,3,9
49882,20500000,74,3,6
49883,4650000,33,1,3
49884,38500000,82,2,4
49885,23000000,82,3,3
49886,16500000,52,1,11
49887,13400000,51,2,8
49888,17250000,42,1,25
49889,22900000,82,3,11
49890,11302290,28,1,4
49891,11750000,78,3,5
49892,12700000,46,2,9
49893,14500000,56,2,18
49894,32780000,64,2,24
49895,10500000,38,1,10
49896,9800000,62,2,12
49897,25951784,97,4,20
49898,27890000,64,2,9
49899,18500000,38,1,9
49900,27800000,49,2,4
49901,22500000,43,2,2
49902,19500000,85,3,12
49903,31500000,57,2,9
49904,8960307,25,1,8
49905,12990000,36,1,15
49906,16500000,66,2,8
49907,22700000,80,3,13
49908,18848739,42,1,8
49909,7845611,23,1,13
49910,12934186,59,2,8
49911,10150000,33,1,5
49912,17000000,73,3,5
49913,16304734,59,3,7
49914,12200000,65,2,6
49915,21490000,56,2,17
49916,9018990,22,1,11
49917,9257234,38,1,12
49918,17551200,56,2,13
49919,11775036,58,2,4
49920,16200000,36,1,19
49921,39013136,75,2,3
49922,7387547,57,3,4
49923,8700000,42,1,20
49924,19900000,120,5,3
49925,29140800,60,2,3
49926,12490000,56,2,2
49927,29112845,37,1,4
49928,14280000,72,3,12
49929,22815491,57,2,9
49930,29070000,95,3,8
49931,44500000,76,3,4
49932,6789000,46,1,5
49933,9000000,32,1,3
49934,31528458,73,3,22
49935,6800000,38,1,13
49936,16500000,75,3,17
49937,15500000,39,1,8
49938,11700000,38,1,9
49939,12700000,51,2,2
49940,7950000,37,1,16
49941,9999000,44,2,1
49942,14000000,88,3,7
49943,9684718,39,1,19
49944,25000000,78,3,17
49945,11388000,26,1,17
49946,17754460,66,2,5
49947,7280346,26,1,4
49948,25000000,59,2,8
49949,25499000,90,3,8
49950,13800000,71,2,13
49951,7000000,39,1,10
49952,15200000,74,3,8
49953,25200000,54,2,15
49954,16000000,73,3,14
49955,36998584,89,3,18
49956,15800000,39,1,5
49957,19500000,40,1,29
49958,9200000,61,2,11
49959,16845424,72,4,13
49960,5500000,38,1,9
49961,25901860,104,3,2
49962,4677300,31,1,1
49963,29349300,81,3,19
49964,19483184,58,2,6
49965,8700000,43,2,4
49966,11550000,42,1,2
49967,10899000,61,1,12
49968,9200000,32,1,9
49969,14450000,44,2,4
49970,13423840,42,2,5
49971,14789346,58,2,15
49972,12092085,40,2,15
49973,13500000,53,2,2
49974,9512766,23,1,8
49975,15395200,56,2,2
49976,12800000,56,2,2
49977,14999000,54,3,1
49978,19500000,64,2,2
49979,7097388,21,1,10
49980,7100000,44,1,17
49981,35357724,111,4,7
49982,7500000,45,1,3
49983,17450000,54,2,3
49984,10605401,37,1,22
49985,20700000,46,3,8
49986,21510000,37,1,20
49987,16500000,99,4,4
49988,22388000,109,2,10
49989,14000000,61,2,6
49990,7295974,52,3,4
49991,18116224,85,4,7
49992,12700000,54,2,24
49993,13167000,68,2,8
49994,10700000,53,2,8
49995,23004000,96,2,2
49996,40500000,93,3,4
49997,11790000,60,3,12
49998,8500000,47,1,1
49999,10400000,35,1,7
50000,9000000,59,2,12
50001,17900000,63,2,10
50002,6593964,40,2,12
50003,7365345,32,1,8
50004,11000000,35,1,1
50005,16600000,70,2,7
50006,14300000,54,3,2
50007,4800000,34,1,4
50008,12950000,66,2,12
50009,14679824,59,3,12
50010,10100000,39,1,3
50011,13980000,60,2,2
50012,33000000,88,2,6
50013,20600000,76,3,2
50014,16627801,81,3,24
50015,17600000,51,2,8
50016,11790000,33,1,3
50017,9600000,37,1,16
50018,14500000,69,3,6
50019,19805700,61,2,4
50020,18300000,61,3,12
50021,17800000,64,2,2
50022,8350000,33,2,1
50023,19999000,51,2,17
50024,23041120,79,3,6
50025,27952800,61,2,28
50026,11690000,45,2,9
50027,14990000,90,3,7
50028,17487984,65,3,2
50029,15250000,80,3,15
50030,7329626,32,1,7
50031,42000000,117,3,7
50032,6850000,36,1,2
50033,13000000,43,2,5
50034,7488745,57,2,3
50035,23600000,68,3,3
50036,15500000,85,3,12
50037,16850000,79,3,3
50038,10300000,58,2,2
50039,13500000,41,2,4
50040,5250000,30,1,2
50041,18500000,63,3,8
50042,28900000,74,3,8
50043,5650650,38,1,14
50044,8300000,55,3,1
50045,37628539,85,2,15
50046,39500000,90,3,7
50047,10700000,54,2,2
50048,11900000,43,2,4
50049,15150000,70,2,9
50050,6200000,41,2,5
50051,39990000,101,3,3
50052,33000000,83,3,6
50053,15990000,59,2,11
50054,15200000,66,2,2
50055,14800000,38,1,14
50056,15837747,75,3,5
50057,7800000,39,1,13
50058,11900000,34,1,3
50059,21300000,55,2,10
50060,6400000,43,2,5
50061,13290000,39,1,2
50062,38500000,98,4,3
50063,28600000,90,3,5
50064,10500000,55,2,5
50065,19697831,47,1,10
50066,28015897,55,2,7
50067,11800000,85,3,7
50068,15500000,45,2,7
50069,12990000,65,2,3
50070,15019770,38,2,22
50071,23500000,72,3,4
50072,19380000,63,2,12
50073,14478732,53,3,12
50074,10700000,38,1,4
50075,5350000,30,1,5
50076,15400000,56,2,9
50077,14365444,70,2,4
50078,15103955,42,2,8
50079,24700000,72,3,2
50080,11000000,65,3,12
50081,12566822,52,2,22
50082,15500000,68,2,8
50083,7499000,20,1,9
50084,13500000,38,2,8
50085,29097900,82,3,4
50086,15200000,60,3,6
50087,7280346,26,1,2
50088,25711104,77,2,4
50089,7100000,38,1,7
50090,11500000,65,2,3
50091,18400000,62,2,3
50092,16699200,42,1,12
50093,16918200,54,2,17
50094,5500000,42,2,2
50095,7615891,23,1,11
50096,11800000,56,2,12
50097,12200000,42,1,14
50098,8600000,36,1,4
50099,16950000,73,3,9
50100,16500000,43,2,20
50101,10500000,30,1,3
50102,16700000,76,3,11
50103,11543620,38,1,8
50104,19963440,47,1,20
50105,10600000,65,2,7
50106,8700000,43,2,4
50107,12700000,45,2,1
50108,13400000,54,2,8
50109,9831390,40,2,8
50110,13500000,39,2,5
50111,22207780,43,1,28
50112,26500000,58,2,7
50113,40000000,83,4,14
50114,9700000,42,1,10
50115,38000000,92,3,22
50116,22250000,41,2,5
50117,15300000,46,2,1
50118,14892453,64,4,4
50119,8700000,42,1,8
50120,18200000,47,2,8
50121,10650000,60,2,12
50122,15550000,36,1,13
50123,15500000,57,2,6
50124,16700000,52,2,6
50125,41350737,69,3,15
50126,16950000,57,2,3
50127,38000000,89,2,4
50128,11350000,46,1,12
50129,7800000,39,2,6
50130,6800000,52,2,5
50131,36500000,76,3,5
50132,6690000,42,1,16
50133,8516734,44,2,7
50134,9199000,62,2,4
50135,7100000,43,1,10
50136,13000000,36,1,4
50137,13645297,43,1,6
50138,9350000,30,1,8
50139,6200000,37,1,10
50140,25000000,74,3,13
50141,9200000,75,3,3
50142,7630000,38,1,4
50143,10700000,52,1,18
50144,41000000,86,2,13
50145,11823600,35,1,10
50146,18900000,47,1,16
50147,13600000,58,3,4
50148,24500000,101,4,8
50149,12499000,38,2,2
50150,8240960,58,2,3
50151,22500000,78,3,11
50152,11543400,36,1,13
50153,27000000,48,1,4
50154,10500000,32,1,7
50155,22162857,67,2,2
50156,9745258,36,1,18
50157,31800000,100,4,24
50158,21000000,82,3,10
50159,21000000,54,2,21
50160,5920000,46,2,5
50161,14300000,51,3,4
50162,12500000,39,1,3
50163,19500000,79,2,12
50164,12999000,80,3,1
50165,15899818,56,2,11
50166,14200000,44,1,15
50167,26700000,55,2,3
50168,17544220,44,2,11
50169,16200000,52,2,7
50170,15250000,63,3,8
50171,44629200,96,3,28
50172,29951360,84,3,8
50173,16000000,69,2,17
50174,14569319,62,4,7
50175,14400000,53,2,13
50176,7520000,38,1,9
50177,18300000,69,3,5
50178,10200000,38,2,2
50179,15200000,52,2,9
50180,21635406,85,3,16
50181,34341800,76,2,22
50182,16569000,79,3,6
50183,25156231,70,2,24
50184,11000000,60,2,4
50185,45670000,95,4,17
